"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","EVAP","MNPN","MXPN","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDMV","WESD","WESF"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-06-06","9.1","20.0","35.0","0.0","0.0","0.0",,"32.8","17.2","56.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-06-07","9.1","19.4","36.1","0.0","0.0","0.0",,"35.6","16.7","56.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-06-08","12.2","20.0","37.8","0.0","0.0","0.0",,"41.1","20.0","53.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-06-09","13.0","22.8","38.9","0.0","0.0","0.0",,"42.8","21.7","56.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-06-10","11.2","17.8","35.6","0.0","0.0","0.0",,"34.4","12.8","63.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-06-11","8.6","16.7","35.6","0.0","0.0","0.0",,"27.2","12.2","58.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-06-12","7.6","17.8","31.7","0.0","0.0","0.0",,"31.1","15.6","51.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-06-13","10.2","16.1","34.4","0.0","0.0","0.0",,"34.4","11.1","60.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-06-14","10.4","15.0","33.3","0.0","0.0","0.0",,"31.1","14.4","66.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-06-15","12.7","16.1","32.8","0.0","0.0","0.0",,"32.2","16.1","66.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-06-16","9.1","16.1","33.9","0.0","0.0","0.0",,"32.8","13.3","56.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-06-17","10.9","16.1","34.4","0.0","0.0","0.0",,"32.8","16.1","66.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-06-18","10.4","16.1","34.4","0.0","0.0","0.0",,"32.2","11.7","150.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-06-19","10.7","13.9","31.7","0.0","0.0","0.0",,"26.7","8.3","18.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-06-20","8.1","15.0","32.2","0.0","0.0","0.0",,"28.9","11.7","63.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-06-21","10.2","16.7","32.8","0.0","0.0","0.0",,"27.8","16.1","55.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-06-22","10.2","16.7","33.9","0.0","0.0","0.0",,"32.2","16.1","68.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-06-23","10.7","17.8","35.6","0.0","0.0","0.0",,"34.4","18.9","55.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-06-24","4.3","20.6","35.0","0.0","0.0","0.0",,"26.1","17.2","47.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-06-25","2.3","18.3","22.2","5.1","0.0","0.0",,"22.2","16.7","18.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-06-26","5.6","19.4","31.1","0.3","0.0","0.0",,"29.4","16.1","43.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-06-27","8.1","20.6","35.6","0.0","0.0","0.0",,"34.4","18.9","58.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-06-28","10.2","21.7","37.2","0.0","0.0","0.0",,"37.8","21.7","55.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-06-29","11.9","21.7","37.8","0.0","0.0","0.0",,"40.6","23.9","69.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-06-30","12.7","22.2","38.3","0.0","0.0","0.0",,"42.2","25.0","71.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-07-01","14.0","23.9","37.8","0.0","0.0","0.0",,"42.2","22.8","51.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-07-02","13.2","23.9","37.2","0.0","0.0","0.0",,"42.8","25.6","61.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-07-03","12.2","23.9","37.8","0.0","0.0","0.0",,"41.7","24.4","56.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-07-04","11.4","26.1","37.8","0.0","0.0","0.0",,"41.1","27.2","61.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-07-05","12.4","23.9","38.3","0.0","0.0","0.0",,"41.7","22.2","64.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-07-06","13.2","18.9","35.6","0.0","0.0","0.0",,"37.8","17.8","72.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-07-07","13.5","18.3","36.1","0.0","0.0","0.0",,"36.1","19.4","61.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-07-08","11.4","18.9","35.0","0.0","0.0","0.0",,"37.2","18.3","60.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-07-09","10.9","16.1","35.0","0.0","0.0","0.0",,"37.8","17.8","64.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-07-10","15.0","18.9","35.6","0.0","0.0","0.0",,"40.0","24.4","68.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-07-11","12.2","18.3","35.6","0.0","0.0","0.0",,"38.9","20.0","60.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-07-12","11.7","16.7","33.9","0.0","0.0","0.0",,"36.1","18.3","64.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-07-13","11.4","17.8","33.9","0.0","0.0","0.0",,"35.6","18.9","68.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-07-14","12.7","18.9","35.6","0.0","0.0","0.0",,"36.7","18.9","55.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-07-15","12.2","17.8","34.4","0.0","0.0","0.0",,"36.7","18.3","60.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-07-16","11.9","16.7","33.3","0.0","0.0","0.0",,"35.0","15.6","101.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-07-17","10.4","15.6","32.8","0.0","0.0","0.0",,"35.6","12.8","76.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-07-18","8.9","16.1","32.8","0.0","0.0","0.0",,"35.0","16.7","61.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-07-19","10.4","18.3","34.4","0.0","0.0","0.0",,"37.8","18.3","68.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-07-20","12.4","20.0","35.0","0.0","0.0","0.0",,"39.4","21.1","60.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-07-21","13.2","20.0","36.1","0.0","0.0","0.0",,"39.4","23.3","76.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-07-22","12.7","20.0","36.1","0.0","0.0","0.0",,"39.4","21.1","66.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-07-23","10.2","20.0","36.1","0.0","0.0","0.0",,"38.3","20.6","56.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-07-24","5.8","18.3","36.1","0.0","0.0","0.0",,"30.6","18.9","31.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-07-25","10.7","19.4","35.0","0.0","0.0","0.0",,"38.3","21.7","74.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-07-26","8.6","21.7","36.1","0.0","0.0","0.0",,"38.9","21.7","69.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-07-27","14.5","20.0","35.0","0.0","0.0","0.0",,"38.3","19.4","72.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-07-28","11.2","20.0","35.0","0.0","0.0","0.0",,"37.8","20.6","68.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-07-29","11.4","20.0","35.0","0.0","0.0","0.0",,"36.1","18.3","61.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-07-30","10.7","20.6","32.8","0.0","0.0","0.0",,"35.0","20.6","63.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-07-31","10.2","18.3","33.9","0.0","0.0","0.0",,"36.1","16.7","64.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-08-01","12.4","16.7","33.3","0.0","0.0","0.0",,"35.0","16.7","60.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-08-02","10.2","15.6","32.2","0.0","0.0","0.0",,"33.3","15.0","69.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-08-03","8.4","16.7","32.8","0.0","0.0","0.0",,"35.0","18.9","76.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-08-04","12.2","16.7","33.3","0.0","0.0","0.0",,"34.4","16.1","56.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-08-05","10.7","17.2","33.3","0.0","0.0","0.0",,"35.0","15.6","64.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-08-06","11.4","15.0","33.3","0.0","0.0","0.0",,"35.0","15.6","74.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-08-07","7.9","16.7","31.7","0.0","0.0","0.0",,"33.3","13.3","58.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-08-08","7.6","16.7","31.1","0.0","0.0","0.0",,"30.6","12.8","63.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-08-09","7.6","16.1","31.1","0.0","0.0","0.0",,"30.6","15.0","63.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-08-10","7.9","16.1","31.1","0.0","0.0","0.0",,"31.1","10.0","63.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-08-11","24.4","16.7","32.2","0.0","0.0","0.0",,"32.2","15.0","60.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-08-12","10.7","17.2","32.2","0.0","0.0","0.0",,"33.3","17.8","71.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-08-13","7.6","17.2","32.8","0.0","0.0","0.0",,"35.0","17.2","63.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-08-14","13.5","17.2","33.3","0.0","0.0","0.0",,"37.2","16.7","64.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-08-15","10.2","17.2","33.9","0.0","0.0","0.0",,"36.7","16.7","60.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-08-16","10.2","17.8","33.9","0.0","0.0","0.0",,"37.8","16.7","55.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-08-17","10.9","18.3","33.3","0.0","0.0","0.0",,"37.2","18.9","64.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-08-18","8.1","20.0","33.9","0.0","0.0","0.0",,"37.8","20.0","60.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-08-19","10.2","20.6","33.3","0.0","0.0","0.0",,"38.3","22.8","51.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-08-20","9.9","22.2","35.0","0.0","0.0","0.0",,"40.0","21.7","63.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-08-21","10.9","20.6","35.6","0.0","0.0","0.0",,"39.4","21.1","55.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-08-22","10.4","17.8","33.3","0.0","0.0","0.0",,"35.6","14.4","60.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-08-23","13.2","16.7","32.8","0.0","0.0","0.0",,"35.6","15.0","61.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-08-24","8.1","17.2","31.7","0.0","0.0","0.0",,"32.8","17.8","53.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-08-25","8.4","17.8","31.7","0.0","0.0","0.0",,"34.4","16.1","58.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-08-26","8.6","17.8","32.2","0.0","0.0","0.0",,"34.4","16.1","55.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-08-27","7.1","18.9","32.2","0.0","0.0","0.0",,"33.3","17.8","51.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-08-28","8.9","18.9","30.6","0.0","0.0","0.0",,"33.9","17.2","47.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-08-29","8.9","18.9","32.8","0.0","0.0","0.0",,"35.0","17.8","56.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-08-30","9.9","18.9","32.8","0.0","0.0","0.0",,"35.0","17.2","50.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-08-31","9.9","18.9","32.8","0.0","0.0","0.0",,"37.2","18.3","55.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-09-01","8.9","20.0","33.3","0.0","0.0","0.0",,"36.7","19.4","53.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-09-02","9.1","18.9","32.8","0.0",,,,"35.0","20.0","50.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-09-03","8.1","18.9","32.8","0.0","0.0","0.0",,"32.2","17.2","58.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-09-04","9.1","17.8","33.3","0.0","0.0","0.0",,"32.8","16.7","58.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-09-05","8.1","17.8","17.8","0.0","0.0","0.0",,"33.9","15.6","60.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-09-06","7.6","16.7","31.7","0.0","0.0","0.0",,"32.8","15.0","56.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-09-07","8.9","16.7","31.7","0.0",,,,"35.6","18.9","68.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-09-08","11.2","18.3","32.8","0.0","0.0","0.0",,"36.1","21.7","71.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-09-09","9.9","18.3","32.2","0.0","0.0","0.0",,"38.3","22.2","66.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-09-11","9.4",,,"0.0","0.0","0.0",,"35.0","15.6","63.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-09-12","6.6","17.8","30.6","0.0","0.0","0.0",,"32.2","14.4","56.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-09-13","7.1","17.8","31.7","0.0","0.0","0.0",,"32.8","17.8","45.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-09-14","7.4","19.4","32.8","0.0","0.0","0.0",,"35.6","17.8","45.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-09-15","7.6","18.3","32.8","0.0",,,,"35.0","15.6","56.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-09-16","8.9","17.2","31.1","0.0","0.0","0.0",,"32.8","14.4","51.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-09-17","5.6","16.7","31.1","0.0","0.0","0.0",,"32.8","13.9","51.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-09-18","5.3","14.4","30.6","0.0","0.0","0.0",,"30.0","14.4","56.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-09-19","12.7","14.4","28.9","0.0","0.0","0.0",,"30.6","14.4","60.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-09-20","10.2","14.4","28.9","0.0","0.0","0.0",,"32.2","16.7","63.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-09-21","5.8","15.6","28.3","0.0",,,,"29.4","12.8","58.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-09-23","3.3","11.1","25.6","0.0",,,,"23.3","11.1","58.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-09-24","4.3","13.3","28.3","0.0","0.0","0.0",,"27.8","12.2","55.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-09-25","6.9","13.3","27.8","0.0","0.0","0.0",,"27.8","9.4","61.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-09-26","6.4","-17.8","-17.8","0.0","0.0","0.0",,"22.8","7.2","61.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-09-27","5.6","10.6","24.4","0.0","0.0","0.0",,"23.9","10.0","64.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-09-29","8.1","10.6","26.1","0.0","0.0","0.0",,"28.9","12.2","55.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-09-30","9.9","13.9","26.7","0.0","0.0","0.0",,"29.4","12.2","63.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-10-01","0.0","14.4","26.1","1.3",,,,"28.3","11.7","40.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-10-03","5.1","15.6","26.7","0.0","0.0","0.0",,"27.8","10.0","48.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-10-04","5.1","10.0","26.7","0.0","0.0","0.0",,"24.4","10.0","563.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-10-05","5.6","10.6","23.9","0.0","0.0","0.0",,"27.2","13.3","74.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-10-06","7.6","12.2","25.0","0.0","0.0","0.0",,"29.4","14.4","77.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-10-07","6.4","13.3","25.6","0.0","0.0","0.0",,"30.6","14.4","51.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-10-08","8.4","10.6","25.6","0.0","0.0","0.0",,"31.1","13.9","68.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-10-09","6.4","10.6","21.7","0.0","0.0","0.0",,"26.7","11.1","27.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-10-10","3.8","11.1","25.0","0.0","0.0","0.0",,"19.4","7.2","32.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-10-12","9.7","13.3","23.9","0.0","0.0","0.0",,"25.0","8.9","126.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-10-13","4.1","12.2","23.9","0.0","0.0","0.0",,"26.1","8.3","39.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-10-15","9.7","11.7","23.9","0.0","0.0","0.0",,"26.7","9.4","108.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-10-16","11.9","10.6","26.7","0.0","0.0","0.0",,"27.2","11.1","61.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-10-17","3.8","9.4","22.8","0.0","0.0","0.0",,"27.8","12.8","51.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-10-18","11.4","10.0","22.8","0.0","0.0","0.0",,"27.8","12.2","19.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-10-19","0.0","10.0","22.8","0.0","0.0","0.0",,"28.3","13.9","68.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-10-20","9.7","10.6","23.9","0.0",,,,"27.8","12.8","72.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-10-21","7.1","11.1","22.8","0.0","0.0","0.0",,"29.4","13.3","50.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-10-22","7.6","8.3","26.1","0.0","0.0","0.0",,"29.4","13.9","58.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-10-23","6.9","8.3","25.6","0.0","0.0","0.0",,"31.1","11.1","58.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-10-24","6.4","8.3","25.6","0.0","0.0","0.0",,"29.4","6.1","56.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-10-25","9.4","8.3","26.1","0.0","0.0","0.0",,"27.2","9.4","47.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-10-26","5.3","10.0","21.7","0.0","0.0","0.0",,"26.7","10.0","40.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-10-27","5.6","10.6","22.2","0.0","0.0","0.0",,"28.3","10.0","29.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-10-28","4.8","10.6","21.1","1.3","0.0","0.0",,"26.7","8.3","71.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-10-29","0.8","9.4","21.1","7.1","0.0","0.0",,"15.6","7.8","29.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-10-30","2.5","7.2","21.7","0.0","0.0","0.0",,"16.7","6.1","50.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-10-31","2.8","7.2","17.2","0.0","0.0",,,"20.0","6.7","61.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-11-01","2.8","6.7","18.3","0.0","0.0","0.0",,"22.2","7.8","69.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-11-02","4.6","8.9","20.0","0.0","0.0","0.0",,"25.6","11.1","68.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-11-03","4.1",,,"0.0","0.0","0.0",,"26.1","6.7","40.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-11-04","3.8","6.7","16.7","0.0","0.0","0.0",,"18.9","4.4","29.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-11-05","6.4","5.6","16.7","0.0","0.0","0.0",,"19.4","4.4","40.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-11-06","3.8","5.6","15.6","0.0","0.0","0.0",,"19.4","8.9","58.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-11-07","4.6","5.6","17.8","0.0","0.0","0.0",,"23.9","11.1","34.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-11-08","5.1","5.0","19.4","0.0","0.0","0.0",,"26.1","7.2","42.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-11-09","4.1","8.3","18.9","0.0","0.0","0.0",,"25.6","10.6","40.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-11-10","6.4","8.9","18.9","0.0","0.0","0.0",,"25.0","5.0","51.0",,
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2013-11-11","6.1","8.9","19.4","0.0","0.0","0.0",,"25.6","10.0","68.0",,
